station_id,station_name,line,direction,day_type,time_slot,trains_per_30min,avg_wait_time_min,frequency_score
H09,Ginza,Hibiya,KitaSenju,weekday,13:00,6,2.5,0.4166666666666667
H09,Ginza,Hibiya,KitaSenju,weekday,13:30,6,2.5,0.4166666666666667
H09,Ginza,Hibiya,KitaSenju,weekday,14:00,6,2.5,0.4166666666666667
H09,Ginza,Hibiya,KitaSenju,weekday,14:30,6,2.5,0.4166666666666667
H09,Ginza,Hibiya,KitaSenju,weekday,15:00,6,2.5,0.4166666666666667
H09,Ginza,Hibiya,KitaSenju,weekday,15:30,6,2.5,0.4166666666666667
H09,Ginza,Hibiya,KitaSenju,weekday,16:00,7,2.142857142857143,0.5
H09,Ginza,Hibiya,KitaSenju,weekday,16:30,8,1.875,0.5833333333333334
H09,Ginza,Hibiya,KitaSenju,weekday,17:00,11,1.3636363636363635,0.8333333333333334
H09,Ginza,Hibiya,KitaSenju,weekday,17:30,13,1.1538461538461537,1.0
H09,Ginza,Hibiya,KitaSenju,weekday,18:00,11,1.3636363636363635,0.8333333333333334
H09,Ginza,Hibiya,KitaSenju,weekday,18:30,10,1.5,0.75
H09,Ginza,Hibiya,KitaSenju,weekday,19:00,10,1.5,0.75
H09,Ginza,Hibiya,KitaSenju,weekday,19:30,8,1.875,0.5833333333333334
H09,Ginza,Hibiya,KitaSenju,weekday,20:00,9,1.6666666666666667,0.6666666666666666
H09,Ginza,Hibiya,KitaSenju,weekday,20:30,7,2.142857142857143,0.5
H09,Ginza,Hibiya,KitaSenju,weekday,21:00,9,1.6666666666666667,0.6666666666666666
H09,Ginza,Hibiya,KitaSenju,weekday,21:30,6,2.5,0.4166666666666667
H09,Ginza,Hibiya,KitaSenju,weekday,22:00,6,2.5,0.4166666666666667
H09,Ginza,Hibiya,KitaSenju,weekday,22:30,6,2.5,0.4166666666666667
H09,Ginza,Hibiya,KitaSenju,weekday,23:00,6,2.5,0.4166666666666667
H09,Ginza,Hibiya,KitaSenju,weekday,23:30,5,3.0,0.3333333333333333
H09,Ginza,Hibiya,KitaSenju,weekday,00:00,1,15.0,0.0
H09,Ginza,Hibiya,NakaMeguro,weekday,05:00,2,7.5,0.07692307692307693
H09,Ginza,Hibiya,NakaMeguro,weekday,05:30,3,5.0,0.15384615384615385
H09,Ginza,Hibiya,NakaMeguro,weekday,06:00,6,2.5,0.38461538461538464
H09,Ginza,Hibiya,NakaMeguro,weekday,06:30,9,1.6666666666666667,0.6153846153846154
H09,Ginza,Hibiya,NakaMeguro,weekday,07:00,9,1.6666666666666667,0.6153846153846154
H09,Ginza,Hibiya,NakaMeguro,weekday,07:30,11,1.3636363636363635,0.7692307692307693
H09,Ginza,Hibiya,NakaMeguro,weekday,08:00,13,1.1538461538461537,0.9230769230769231
H09,Ginza,Hibiya,NakaMeguro,weekday,08:30,14,1.0714285714285714,1.0
H09,Ginza,Hibiya,NakaMeguro,weekday,09:00,12,1.25,0.8461538461538461
H09,Ginza,Hibiya,NakaMeguro,weekday,09:30,10,1.5,0.6923076923076923
H09,Ginza,Hibiya,NakaMeguro,weekday,10:00,7,2.142857142857143,0.46153846153846156
H09,Ginza,Hibiya,NakaMeguro,weekday,10:30,6,2.5,0.38461538461538464
H09,Ginza,Hibiya,NakaMeguro,weekday,11:00,6,2.5,0.38461538461538464
H09,Ginza,Hibiya,NakaMeguro,weekday,11:30,6,2.5,0.38461538461538464
H09,Ginza,Hibiya,NakaMeguro,weekday,12:00,6,2.5,0.38461538461538464
H09,Ginza,Hibiya,NakaMeguro,weekday,12:30,6,2.5,0.38461538461538464
H09,Ginza,Hibiya,NakaMeguro,weekday,13:00,6,2.5,0.38461538461538464
H09,Ginza,Hibiya,NakaMeguro,weekday,13:30,6,2.5,0.38461538461538464
H09,Ginza,Hibiya,NakaMeguro,weekday,14:00,6,2.5,0.38461538461538464
H09,Ginza,Hibiya,NakaMeguro,weekday,14:30,6,2.5,0.38461538461538464
H09,Ginza,Hibiya,NakaMeguro,weekday,15:00,6,2.5,0.38461538461538464
H09,Ginza,Hibiya,NakaMeguro,weekday,15:30,6,2.5,0.38461538461538464
H09,Ginza,Hibiya,NakaMeguro,weekday,16:00,8,1.875,0.5384615384615384
H09,Ginza,Hibiya,NakaMeguro,weekday,16:30,10,1.5,0.6923076923076923
H09,Ginza,Hibiya,NakaMeguro,weekday,17:00,9,1.6666666666666667,0.6153846153846154
H09,Ginza,Hibiya,NakaMeguro,weekday,17:30,10,1.5,0.6923076923076923
H09,Ginza,Hibiya,NakaMeguro,weekday,18:00,11,1.3636363636363635,0.7692307692307693
H09,Ginza,Hibiya,NakaMeguro,weekday,18:30,9,1.6666666666666667,0.6153846153846154
H09,Ginza,Hibiya,NakaMeguro,weekday,19:00,8,1.875,0.5384615384615384
H09,Ginza,Hibiya,NakaMeguro,weekday,19:30,8,1.875,0.5384615384615384
H09,Ginza,Hibiya,NakaMeguro,weekday,20:00,8,1.875,0.5384615384615384
H09,Ginza,Hibiya,NakaMeguro,weekday,20:30,7,2.142857142857143,0.46153846153846156
H09,Ginza,Hibiya,NakaMeguro,weekday,21:00,7,2.142857142857143,0.46153846153846156
H09,Ginza,Hibiya,NakaMeguro,weekday,21:30,6,2.5,0.38461538461538464
H09,Ginza,Hibiya,NakaMeguro,weekday,22:00,7,2.142857142857143,0.46153846153846156
H09,Ginza,Hibiya,NakaMeguro,weekday,22:30,4,3.75,0.23076923076923078
H09,Ginza,Hibiya,NakaMeguro,weekday,23:00,5,3.0,0.3076923076923077
H09,Ginza,Hibiya,NakaMeguro,weekday,23:30,3,5.0,0.15384615384615385
H09,Ginza,Hibiya,NakaMeguro,weekday,00:00,2,7.5,0.07692307692307693
H12,Hatchobori,Hibiya,KitaSenju,holiday,05:00,2,7.5,0.14285714285714285
H12,Hatchobori,Hibiya,KitaSenju,holiday,05:30,3,5.0,0.2857142857142857
H12,Hatchobori,Hibiya,KitaSenju,holiday,06:00,3,5.0,0.2857142857142857
H12,Hatchobori,Hibiya,KitaSenju,holiday,06:30,3,5.0,0.2857142857142857
H12,Hatchobori,Hibiya,KitaSenju,holiday,07:00,5,3.0,0.5714285714285714
H12,Hatchobori,Hibiya,KitaSenju,holiday,07:30,7,2.142857142857143,0.8571428571428571
H12,Hatchobori,Hibiya,KitaSenju,holiday,08:00,6,2.5,0.7142857142857143
H12,Hatchobori,Hibiya,KitaSenju,holiday,08:30,6,2.5,0.7142857142857143
H12,Hatchobori,Hibiya,KitaSenju,holiday,09:00,6,2.5,0.7142857142857143
H12,Hatchobori,Hibiya,KitaSenju,holiday,09:30,6,2.5,0.7142857142857143
H12,Hatchobori,Hibiya,KitaSenju,holiday,10:00,6,2.5,0.7142857142857143
H12,Hatchobori,Hibiya,KitaSenju,holiday,10:30,6,2.5,0.7142857142857143
H12,Hatchobori,Hibiya,KitaSenju,holiday,11:00,6,2.5,0.7142857142857143
H12,Hatchobori,Hibiya,KitaSenju,holiday,11:30,6,2.5,0.7142857142857143
H12,Hatchobori,Hibiya,KitaSenju,holiday,12:00,6,2.5,0.7142857142857143
H12,Hatchobori,Hibiya,KitaSenju,holiday,12:30,6,2.5,0.7142857142857143
H12,Hatchobori,Hibiya,KitaSenju,holiday,13:00,6,2.5,0.7142857142857143
H12,Hatchobori,Hibiya,KitaSenju,holiday,13:30,6,2.5,0.7142857142857143
H12,Hatchobori,Hibiya,KitaSenju,holiday,14:00,6,2.5,0.7142857142857143
H12,Hatchobori,Hibiya,KitaSenju,holiday,14:30,6,2.5,0.7142857142857143
H12,Hatchobori,Hibiya,KitaSenju,holiday,15:00,6,2.5,0.7142857142857143
H12,Hatchobori,Hibiya,KitaSenju,holiday,15:30,6,2.5,0.7142857142857143
H12,Hatchobori,Hibiya,KitaSenju,holiday,16:00,6,2.5,0.7142857142857143
H12,Hatchobori,Hibiya,KitaSenju,holiday,16:30,7,2.142857142857143,0.8571428571428571
H12,Hatchobori,Hibiya,KitaSenju,holiday,17:00,6,2.5,0.7142857142857143
H12,Hatchobori,Hibiya,KitaSenju,holiday,17:30,5,3.0,0.5714285714285714
H12,Hatchobori,Hibiya,KitaSenju,holiday,18:00,7,2.142857142857143,0.8571428571428571
H12,Hatchobori,Hibiya,KitaSenju,holiday,18:30,5,3.0,0.5714285714285714
H12,Hatchobori,Hibiya,KitaSenju,holiday,19:00,7,2.142857142857143,0.8571428571428571
H12,Hatchobori,Hibiya,KitaSenju,holiday,19:30,5,3.0,0.5714285714285714
H12,Hatchobori,Hibiya,KitaSenju,holiday,20:00,6,2.5,0.7142857142857143
H12,Hatchobori,Hibiya,KitaSenju,holiday,20:30,5,3.0,0.5714285714285714
H12,Hatchobori,Hibiya,KitaSenju,holiday,21:00,5,3.0,0.5714285714285714
H12,Hatchobori,Hibiya,KitaSenju,holiday,21:30,5,3.0,0.5714285714285714
H12,Hatchobori,Hibiya,KitaSenju,holiday,22:00,5,3.0,0.5714285714285714
H12,Hatchobori,Hibiya,KitaSenju,holiday,22:30,5,3.0,0.5714285714285714
H12,Hatchobori,Hibiya,KitaSenju,holiday,23:00,4,3.75,0.42857142857142855
H12,Hatchobori,Hibiya,KitaSenju,holiday,23:30,3,5.0,0.2857142857142857
H12,Hatchobori,Hibiya,KitaSenju,holiday,00:00,2,7.5,0.14285714285714285
H12,Hatchobori,Hibiya,NakaMeguro,holiday,05:00,2,7.5,0.125
H12,Hatchobori,Hibiya,NakaMeguro,holiday,05:30,3,5.0,0.25
H12,Hatchobori,Hibiya,NakaMeguro,holiday,06:00,4,3.75,0.375
H12,Hatchobori,Hibiya,NakaMeguro,holiday,06:30,6,2.5,0.625
H12,Hatchobori,Hibiya,NakaMeguro,holiday,07:00,6,2.5,0.625
H12,Hatchobori,Hibiya,NakaMeguro,holiday,07:30,6,2.5,0.625
H12,Hatchobori,Hibiya,NakaMeguro,holiday,08:00,6,2.5,0.625
H12,Hatchobori,Hibiya,NakaMeguro,holiday,08:30,6,2.5,0.625
H12,Hatchobori,Hibiya,NakaMeguro,holiday,09:00,6,2.5,0.625
H12,Hatchobori,Hibiya,NakaMeguro,holiday,09:30,7,2.142857142857143,0.75
H12,Hatchobori,Hibiya,NakaMeguro,holiday,10:00,5,3.0,0.5
H12,Hatchobori,Hibiya,NakaMeguro,holiday,10:30,6,2.5,0.625
H12,Hatchobori,Hibiya,NakaMeguro,holiday,11:00,6,2.5,0.625
H12,Hatchobori,Hibiya,NakaMeguro,holiday,11:30,6,2.5,0.625
H12,Hatchobori,Hibiya,NakaMeguro,holiday,12:00,6,2.5,0.625
H12,Hatchobori,Hibiya,NakaMeguro,holiday,12:30,6,2.5,0.625
H12,Hatchobori,Hibiya,NakaMeguro,holiday,13:00,6,2.5,0.625
H12,Hatchobori,Hibiya,NakaMeguro,holiday,13:30,6,2.5,0.625
H12,Hatchobori,Hibiya,NakaMeguro,holiday,14:00,6,2.5,0.625
H12,Hatchobori,Hibiya,NakaMeguro,holiday,14:30,6,2.5,0.625
H12,Hatchobori,Hibiya,NakaMeguro,holiday,15:00,6,2.5,0.625
H12,Hatchobori,Hibiya,NakaMeguro,holiday,15:30,6,2.5,0.625
H12,Hatchobori,Hibiya,NakaMeguro,holiday,16:00,6,2.5,0.625
H12,Hatchobori,Hibiya,NakaMeguro,holiday,16:30,6,2.5,0.625
H12,Hatchobori,Hibiya,NakaMeguro,holiday,17:00,6,2.5,0.625
H12,Hatchobori,Hibiya,NakaMeguro,holiday,17:30,6,2.5,0.625
H12,Hatchobori,Hibiya,NakaMeguro,holiday,18:00,6,2.5,0.625
H12,Hatchobori,Hibiya,NakaMeguro,holiday,18:30,6,2.5,0.625
H12,Hatchobori,Hibiya,NakaMeguro,holiday,19:00,6,2.5,0.625
H12,Hatchobori,Hibiya,NakaMeguro,holiday,19:30,6,2.5,0.625
H12,Hatchobori,Hibiya,NakaMeguro,holiday,20:00,5,3.0,0.5
H12,Hatchobori,Hibiya,NakaMeguro,holiday,20:30,5,3.0,0.5
H12,Hatchobori,Hibiya,NakaMeguro,holiday,21:00,5,3.0,0.5
H12,Hatchobori,Hibiya,NakaMeguro,holiday,21:30,5,3.0,0.5
H12,Hatchobori,Hibiya,NakaMeguro,holiday,22:00,5,3.0,0.5
H12,Hatchobori,Hibiya,NakaMeguro,holiday,22:30,3,5.0,0.25
H12,Hatchobori,Hibiya,NakaMeguro,holiday,23:00,4,3.75,0.375
H12,Hatchobori,Hibiya,NakaMeguro,holiday,23:30,2,7.5,0.125
H12,Hatchobori,Hibiya,NakaMeguro,holiday,00:00,2,7.5,0.125
H12,Hatchobori,Hibiya,KitaSenju,weekday,05:00,2,7.5,0.08333333333333333
H12,Hatchobori,Hibiya,KitaSenju,weekday,05:30,3,5.0,0.16666666666666666
H12,Hatchobori,Hibiya,KitaSenju,weekday,06:00,3,5.0,0.16666666666666666
H12,Hatchobori,Hibiya,KitaSenju,weekday,06:30,6,2.5,0.4166666666666667
H12,Hatchobori,Hibiya,KitaSenju,weekday,07:00,8,1.875,0.5833333333333334
H12,Hatchobori,Hibiya,KitaSenju,weekday,07:30,9,1.6666666666666667,0.6666666666666666
H12,Hatchobori,Hibiya,KitaSenju,weekday,08:00,9,1.6666666666666667,0.6666666666666666
H12,Hatchobori,Hibiya,KitaSenju,weekday,08:30,11,1.3636363636363635,0.8333333333333334
H12,Hatchobori,Hibiya,KitaSenju,weekday,09:00,12,1.25,0.9166666666666666
H12,Hatchobori,Hibiya,KitaSenju,weekday,09:30,12,1.25,0.9166666666666666
H12,Hatchobori,Hibiya,KitaSenju,weekday,10:00,12,1.25,0.9166666666666666
H12,Hatchobori,Hibiya,KitaSenju,weekday,10:30,8,1.875,0.5833333333333334
H12,Hatchobori,Hibiya,KitaSenju,weekday,11:00,6,2.5,0.4166666666666667
H12,Hatchobori,Hibiya,KitaSenju,weekday,11:30,6,2.5,0.4166666666666667
H12,Hatchobori,Hibiya,KitaSenju,weekday,12:00,6,2.5,0.4166666666666667
H12,Hatchobori,Hibiya,KitaSenju,weekday,12:30,6,2.5,0.4166666666666667
H12,Hatchobori,Hibiya,KitaSenju,weekday,13:00,6,2.5,0.4166666666666667
H12,Hatchobori,Hibiya,KitaSenju,weekday,13:30,6,2.5,0.4166666666666667
H12,Hatchobori,Hibiya,KitaSenju,weekday,14:00,6,2.5,0.4166666666666667
H12,Hatchobori,Hibiya,KitaSenju,weekday,14:30,6,2.5,0.4166666666666667
H12,Hatchobori,Hibiya,KitaSenju,weekday,15:00,6,2.5,0.4166666666666667
H12,Hatchobori,Hibiya,KitaSenju,weekday,15:30,6,2.5,0.4166666666666667
H12,Hatchobori,Hibiya,KitaSenju,weekday,16:00,7,2.142857142857143,0.5
H12,Hatchobori,Hibiya,KitaSenju,weekday,16:30,7,2.142857142857143,0.5
H12,Hatchobori,Hibiya,KitaSenju,weekday,17:00,10,1.5,0.75
H12,Hatchobori,Hibiya,KitaSenju,weekday,17:30,12,1.25,0.9166666666666666
H12,Hatchobori,Hibiya,KitaSenju,weekday,18:00,11,1.3636363636363635,0.8333333333333334
H12,Hatchobori,Hibiya,KitaSenju,weekday,18:30,10,1.5,0.75
H12,Hatchobori,Hibiya,KitaSenju,weekday,19:00,10,1.5,0.75
H12,Hatchobori,Hibiya,KitaSenju,weekday,19:30,8,1.875,0.5833333333333334
H12,Hatchobori,Hibiya,KitaSenju,weekday,20:00,7,2.142857142857143,0.5
H12,Hatchobori,Hibiya,KitaSenju,weekday,20:30,8,1.875,0.5833333333333334
H12,Hatchobori,Hibiya,KitaSenju,weekday,21:00,7,2.142857142857143,0.5
H12,Hatchobori,Hibiya,KitaSenju,weekday,21:30,7,2.142857142857143,0.5
H12,Hatchobori,Hibiya,KitaSenju,weekday,22:00,6,2.5,0.4166666666666667
H12,Hatchobori,Hibiya,KitaSenju,weekday,22:30,6,2.5,0.4166666666666667
H12,Hatchobori,Hibiya,KitaSenju,weekday,23:00,6,2.5,0.4166666666666667
H12,Hatchobori,Hibiya,KitaSenju,weekday,23:30,5,3.0,0.3333333333333333
H12,Hatchobori,Hibiya,KitaSenju,weekday,00:00,2,7.5,0.08333333333333333
H12,Hatchobori,Hibiya,NakaMeguro,weekday,05:00,2,7.5,0.07692307692307693
H12,Hatchobori,Hibiya,NakaMeguro,weekday,05:30,4,3.75,0.23076923076923078
H12,Hatchobori,Hibiya,NakaMeguro,weekday,06:00,6,2.5,0.38461538461538464
H12,Hatchobori,Hibiya,NakaMeguro,weekday,06:30,9,1.6666666666666667,0.6153846153846154
H12,Hatchobori,Hibiya,NakaMeguro,weekday,07:00,9,1.6666666666666667,0.6153846153846154
H12,Hatchobori,Hibiya,NakaMeguro,weekday,07:30,12,1.25,0.8461538461538461
H12,Hatchobori,Hibiya,NakaMeguro,weekday,08:00,13,1.1538461538461537,0.9230769230769231
H12,Hatchobori,Hibiya,NakaMeguro,weekday,08:30,13,1.1538461538461537,0.9230769230769231
H12,Hatchobori,Hibiya,NakaMeguro,weekday,09:00,11,1.3636363636363635,0.7692307692307693
H12,Hatchobori,Hibiya,NakaMeguro,weekday,09:30,9,1.6666666666666667,0.6153846153846154
H12,Hatchobori,Hibiya,NakaMeguro,weekday,10:00,7,2.142857142857143,0.46153846153846156
H12,Hatchobori,Hibiya,NakaMeguro,weekday,10:30,6,2.5,0.38461538461538464
H12,Hatchobori,Hibiya,NakaMeguro,weekday,11:00,6,2.5,0.38461538461538464
H12,Hatchobori,Hibiya,NakaMeguro,weekday,11:30,6,2.5,0.38461538461538464
H12,Hatchobori,Hibiya,NakaMeguro,weekday,12:00,6,2.5,0.38461538461538464
H12,Hatchobori,Hibiya,NakaMeguro,weekday,12:30,6,2.5,0.38461538461538464
H12,Hatchobori,Hibiya,NakaMeguro,weekday,13:00,6,2.5,0.38461538461538464
H12,Hatchobori,Hibiya,NakaMeguro,weekday,13:30,6,2.5,0.38461538461538464
H12,Hatchobori,Hibiya,NakaMeguro,weekday,14:00,6,2.5,0.38461538461538464
H12,Hatchobori,Hibiya,NakaMeguro,weekday,14:30,6,2.5,0.38461538461538464
H12,Hatchobori,Hibiya,NakaMeguro,weekday,15:00,6,2.5,0.38461538461538464
H12,Hatchobori,Hibiya,NakaMeguro,weekday,15:30,6,2.5,0.38461538461538464
H12,Hatchobori,Hibiya,NakaMeguro,weekday,16:00,9,1.6666666666666667,0.6153846153846154
H12,Hatchobori,Hibiya,NakaMeguro,weekday,16:30,10,1.5,0.6923076923076923
H12,Hatchobori,Hibiya,NakaMeguro,weekday,17:00,10,1.5,0.6923076923076923
H12,Hatchobori,Hibiya,NakaMeguro,weekday,17:30,10,1.5,0.6923076923076923
H12,Hatchobori,Hibiya,NakaMeguro,weekday,18:00,10,1.5,0.6923076923076923
H12,Hatchobori,Hibiya,NakaMeguro,weekday,18:30,9,1.6666666666666667,0.6153846153846154
H12,Hatchobori,Hibiya,NakaMeguro,weekday,19:00,8,1.875,0.5384615384615384
H12,Hatchobori,Hibiya,NakaMeguro,weekday,19:30,8,1.875,0.5384615384615384
H12,Hatchobori,Hibiya,NakaMeguro,weekday,20:00,7,2.142857142857143,0.46153846153846156
H12,Hatchobori,Hibiya,NakaMeguro,weekday,20:30,8,1.875,0.5384615384615384
H12,Hatchobori,Hibiya,NakaMeguro,weekday,21:00,6,2.5,0.38461538461538464
H12,Hatchobori,Hibiya,NakaMeguro,weekday,21:30,6,2.5,0.38461538461538464
H12,Hatchobori,Hibiya,NakaMeguro,weekday,22:00,7,2.142857142857143,0.46153846153846156
H12,Hatchobori,Hibiya,NakaMeguro,weekday,22:30,4,3.75,0.23076923076923078
H12,Hatchobori,Hibiya,NakaMeguro,weekday,23:00,5,3.0,0.3076923076923077
H12,Hatchobori,Hibiya,NakaMeguro,weekday,23:30,2,7.5,0.07692307692307693
H12,Hatchobori,Hibiya,NakaMeguro,weekday,00:00,2,7.5,0.07692307692307693
H08,Hibiya,Hibiya,KitaSenju,holiday,05:00,2,7.5,0.14285714285714285
H08,Hibiya,Hibiya,KitaSenju,holiday,05:30,3,5.0,0.2857142857142857
H08,Hibiya,Hibiya,KitaSenju,holiday,06:00,4,3.75,0.42857142857142855
H08,Hibiya,Hibiya,KitaSenju,holiday,06:30,4,3.75,0.42857142857142855
H08,Hibiya,Hibiya,KitaSenju,holiday,07:00,5,3.0,0.5714285714285714
H08,Hibiya,Hibiya,KitaSenju,holiday,07:30,6,2.5,0.7142857142857143
H08,Hibiya,Hibiya,KitaSenju,holiday,08:00,6,2.5,0.7142857142857143
H08,Hibiya,Hibiya,KitaSenju,holiday,08:30,6,2.5,0.7142857142857143
H08,Hibiya,Hibiya,KitaSenju,holiday,09:00,6,2.5,0.7142857142857143
H08,Hibiya,Hibiya,KitaSenju,holiday,09:30,6,2.5,0.7142857142857143
H08,Hibiya,Hibiya,KitaSenju,holiday,10:00,7,2.142857142857143,0.8571428571428571
H08,Hibiya,Hibiya,KitaSenju,holiday,10:30,6,2.5,0.7142857142857143
H08,Hibiya,Hibiya,KitaSenju,holiday,11:00,5,3.0,0.5714285714285714
H08,Hibiya,Hibiya,KitaSenju,holiday,11:30,6,2.5,0.7142857142857143
H08,Hibiya,Hibiya,KitaSenju,holiday,12:00,6,2.5,0.7142857142857143
H08,Hibiya,Hibiya,KitaSenju,holiday,12:30,6,2.5,0.7142857142857143
H08,Hibiya,Hibiya,KitaSenju,holiday,13:00,6,2.5,0.7142857142857143
H08,Hibiya,Hibiya,KitaSenju,holiday,13:30,6,2.5,0.7142857142857143
H08,Hibiya,Hibiya,KitaSenju,holiday,14:00,6,2.5,0.7142857142857143
H08,Hibiya,Hibiya,KitaSenju,holiday,14:30,6,2.5,0.7142857142857143
H08,Hibiya,Hibiya,KitaSenju,holiday,15:00,6,2.5,0.7142857142857143
H08,Hibiya,Hibiya,KitaSenju,holiday,15:30,6,2.5,0.7142857142857143
H08,Hibiya,Hibiya,KitaSenju,holiday,16:00,6,2.5,0.7142857142857143
H08,Hibiya,Hibiya,KitaSenju,holiday,16:30,7,2.142857142857143,0.8571428571428571
H08,Hibiya,Hibiya,KitaSenju,holiday,17:00,6,2.5,0.7142857142857143
H08,Hibiya,Hibiya,KitaSenju,holiday,17:30,6,2.5,0.7142857142857143
H08,Hibiya,Hibiya,KitaSenju,holiday,18:00,6,2.5,0.7142857142857143
H08,Hibiya,Hibiya,KitaSenju,holiday,18:30,6,2.5,0.7142857142857143
H08,Hibiya,Hibiya,KitaSenju,holiday,19:00,6,2.5,0.7142857142857143
H08,Hibiya,Hibiya,KitaSenju,holiday,19:30,6,2.5,0.7142857142857143
H08,Hibiya,Hibiya,KitaSenju,holiday,20:00,5,3.0,0.5714285714285714
H08,Hibiya,Hibiya,KitaSenju,holiday,20:30,5,3.0,0.5714285714285714
H08,Hibiya,Hibiya,KitaSenju,holiday,21:00,6,2.5,0.7142857142857143
H08,Hibiya,Hibiya,KitaSenju,holiday,21:30,4,3.75,0.42857142857142855
H08,Hibiya,Hibiya,KitaSenju,holiday,22:00,5,3.0,0.5714285714285714
H08,Hibiya,Hibiya,KitaSenju,holiday,22:30,5,3.0,0.5714285714285714
H08,Hibiya,Hibiya,KitaSenju,holiday,23:00,4,3.75,0.42857142857142855
H08,Hibiya,Hibiya,KitaSenju,holiday,23:30,3,5.0,0.2857142857142857
H08,Hibiya,Hibiya,KitaSenju,holiday,00:00,1,15.0,0.0
H08,Hibiya,Hibiya,NakaMeguro,holiday,05:00,2,7.5,0.125
H08,Hibiya,Hibiya,NakaMeguro,holiday,05:30,2,7.5,0.125
H08,Hibiya,Hibiya,NakaMeguro,holiday,06:00,4,3.75,0.375
H08,Hibiya,Hibiya,NakaMeguro,holiday,06:30,5,3.0,0.5
H08,Hibiya,Hibiya,NakaMeguro,holiday,07:00,6,2.5,0.625
H08,Hibiya,Hibiya,NakaMeguro,holiday,07:30,6,2.5,0.625
H08,Hibiya,Hibiya,NakaMeguro,holiday,08:00,6,2.5,0.625
H08,Hibiya,Hibiya,NakaMeguro,holiday,08:30,6,2.5,0.625
H08,Hibiya,Hibiya,NakaMeguro,holiday,09:00,6,2.5,0.625
H08,Hibiya,Hibiya,NakaMeguro,holiday,09:30,7,2.142857142857143,0.75
H08,Hibiya,Hibiya,NakaMeguro,holiday,10:00,6,2.5,0.625
H08,Hibiya,Hibiya,NakaMeguro,holiday,10:30,5,3.0,0.5
H08,Hibiya,Hibiya,NakaMeguro,holiday,11:00,7,2.142857142857143,0.75
H08,Hibiya,Hibiya,NakaMeguro,holiday,11:30,6,2.5,0.625
H08,Hibiya,Hibiya,NakaMeguro,holiday,12:00,6,2.5,0.625
H08,Hibiya,Hibiya,NakaMeguro,holiday,12:30,6,2.5,0.625
H08,Hibiya,Hibiya,NakaMeguro,holiday,13:00,6,2.5,0.625
H08,Hibiya,Hibiya,NakaMeguro,holiday,13:30,6,2.5,0.625
H08,Hibiya,Hibiya,NakaMeguro,holiday,14:00,6,2.5,0.625
H08,Hibiya,Hibiya,NakaMeguro,holiday,14:30,6,2.5,0.625
H08,Hibiya,Hibiya,NakaMeguro,holiday,15:00,6,2.5,0.625
H08,Hibiya,Hibiya,NakaMeguro,holiday,15:30,6,2.5,0.625
H08,Hibiya,Hibiya,NakaMeguro,holiday,16:00,6,2.5,0.625
H08,Hibiya,Hibiya,NakaMeguro,holiday,16:30,6,2.5,0.625
H08,Hibiya,Hibiya,NakaMeguro,holiday,17:00,6,2.5,0.625
H08,Hibiya,Hibiya,NakaMeguro,holiday,17:30,6,2.5,0.625
H08,Hibiya,Hibiya,NakaMeguro,holiday,18:00,6,2.5,0.625
H08,Hibiya,Hibiya,NakaMeguro,holiday,18:30,6,2.5,0.625
H08,Hibiya,Hibiya,NakaMeguro,holiday,19:00,6,2.5,0.625
H08,Hibiya,Hibiya,NakaMeguro,holiday,19:30,6,2.5,0.625
H08,Hibiya,Hibiya,NakaMeguro,holiday,20:00,5,3.0,0.5
H08,Hibiya,Hibiya,NakaMeguro,holiday,20:30,5,3.0,0.5
H08,Hibiya,Hibiya,NakaMeguro,holiday,21:00,5,3.0,0.5
H08,Hibiya,Hibiya,NakaMeguro,holiday,21:30,5,3.0,0.5
H08,Hibiya,Hibiya,NakaMeguro,holiday,22:00,5,3.0,0.5
H08,Hibiya,Hibiya,NakaMeguro,holiday,22:30,4,3.75,0.375
H08,Hibiya,Hibiya,NakaMeguro,holiday,23:00,3,5.0,0.25
H08,Hibiya,Hibiya,NakaMeguro,holiday,23:30,3,5.0,0.25
H08,Hibiya,Hibiya,NakaMeguro,holiday,00:00,2,7.5,0.125
H08,Hibiya,Hibiya,KitaSenju,weekday,05:00,2,7.5,0.08333333333333333
H08,Hibiya,Hibiya,KitaSenju,weekday,05:30,3,5.0,0.16666666666666666
H08,Hibiya,Hibiya,KitaSenju,weekday,06:00,4,3.75,0.25
H08,Hibiya,Hibiya,KitaSenju,weekday,06:30,7,2.142857142857143,0.5
H08,Hibiya,Hibiya,KitaSenju,weekday,07:00,9,1.6666666666666667,0.6666666666666666
H08,Hibiya,Hibiya,KitaSenju,weekday,07:30,8,1.875,0.5833333333333334
H08,Hibiya,Hibiya,KitaSenju,weekday,08:00,10,1.5,0.75
H08,Hibiya,Hibiya,KitaSenju,weekday,08:30,11,1.3636363636363635,0.8333333333333334
H08,Hibiya,Hibiya,KitaSenju,weekday,09:00,12,1.25,0.9166666666666666
H08,Hibiya,Hibiya,KitaSenju,weekday,09:30,12,1.25,0.9166666666666666
H08,Hibiya,Hibiya,KitaSenju,weekday,10:00,11,1.3636363636363635,0.8333333333333334
H08,Hibiya,Hibiya,KitaSenju,weekday,10:30,8,1.875,0.5833333333333334
H08,Hibiya,Hibiya,KitaSenju,weekday,11:00,5,3.0,0.3333333333333333
H08,Hibiya,Hibiya,KitaSenju,weekday,11:30,6,2.5,0.4166666666666667
