from_station_id,to_station_id,fare_yen,fare_source
I16,T05,296,Calculated via Official Fare Rules & Distance
I16,T06,230,Calculated via Official Fare Rules & Distance
I16,T07,296,Calculated via Official Fare Rules & Distance
I16,T08,296,Calculated via Official Fare Rules & Distance
I16,T09,338,Calculated via Official Fare Rules & Distance
I16,T10,338,Calculated via Official Fare Rules & Distance
I16,T11,338,Calculated via Official Fare Rules & Distance
I16,T12,338,Calculated via Official Fare Rules & Distance
I16,T13,364,Calculated via Official Fare Rules & Distance
I16,T14,364,Calculated via Official Fare Rules & Distance
I16,T15,364,Calculated via Official Fare Rules & Distance
I16,T16,364,Calculated via Official Fare Rules & Distance
I16,T17,416,Calculated via Official Fare Rules & Distance
I16,T18,416,Calculated via Official Fare Rules & Distance
I16,T19,416,Calculated via Official Fare Rules & Distance
I16,T20,464,Calculated via Official Fare Rules & Distance
I16,T21,464,Calculated via Official Fare Rules & Distance
I16,T22,464,Calculated via Official Fare Rules & Distance
I16,T23,464,Calculated via Official Fare Rules & Distance
I16,Y01,416,Calculated via Official Fare Rules & Distance
I16,Y02,416,Calculated via Official Fare Rules & Distance
I16,Y03,364,Calculated via Official Fare Rules & Distance
I16,Y04,364,Calculated via Official Fare Rules & Distance
I16,Y05,364,Calculated via Official Fare Rules & Distance
I16,Y06,364,Calculated via Official Fare Rules & Distance
I16,Y07,338,Calculated via Official Fare Rules & Distance
I16,Y08,338,Calculated via Official Fare Rules & Distance
I16,Y09,338,Calculated via Official Fare Rules & Distance
I16,Y10,338,Calculated via Official Fare Rules & Distance
I16,Y11,338,Calculated via Official Fare Rules & Distance
I16,Y12,296,Calculated via Official Fare Rules & Distance
I16,Y13,230,Calculated via Official Fare Rules & Distance
I16,Y14,296,Calculated via Official Fare Rules & Distance
I16,Y15,296,Calculated via Official Fare Rules & Distance
I16,Y16,296,Calculated via Official Fare Rules & Distance
I16,Y17,296,Calculated via Official Fare Rules & Distance
I16,Y18,230,Calculated via Official Fare Rules & Distance
I16,Y19,338,Calculated via Official Fare Rules & Distance
I16,Y20,338,Calculated via Official Fare Rules & Distance
I16,Y21,338,Calculated via Official Fare Rules & Distance
I16,Y22,364,Calculated via Official Fare Rules & Distance
I16,Y23,364,Calculated via Official Fare Rules & Distance
I16,Y24,364,Calculated via Official Fare Rules & Distance
I16,Z01,338,Calculated via Official Fare Rules & Distance
I16,Z02,338,Calculated via Official Fare Rules & Distance
I16,Z03,338,Calculated via Official Fare Rules & Distance
I16,Z04,296,Calculated via Official Fare Rules & Distance
I16,Z05,296,Calculated via Official Fare Rules & Distance
I16,Z06,296,Calculated via Official Fare Rules & Distance
I16,Z07,230,Calculated via Official Fare Rules & Distance
I16,Z08,230,Calculated via Official Fare Rules & Distance
I16,Z09,338,Calculated via Official Fare Rules & Distance
I16,Z10,338,Calculated via Official Fare Rules & Distance
I16,Z11,338,Calculated via Official Fare Rules & Distance
I16,Z12,338,Calculated via Official Fare Rules & Distance
I16,Z13,364,Calculated via Official Fare Rules & Distance
I16,Z14,282,Calculated via Official Fare Rules & Distance
I17,A01,416,Calculated via Official Fare Rules & Distance
I17,A02,416,Calculated via Official Fare Rules & Distance
I17,A03,416,Calculated via Official Fare Rules & Distance
I17,A04,364,Calculated via Official Fare Rules & Distance
I17,A05,364,Calculated via Official Fare Rules & Distance
I17,A06,364,Calculated via Official Fare Rules & Distance
I17,A07,364,Calculated via Official Fare Rules & Distance
I17,A08,364,Calculated via Official Fare Rules & Distance
I17,A09,338,Calculated via Official Fare Rules & Distance
I17,A10,338,Calculated via Official Fare Rules & Distance
I17,A11,338,Calculated via Official Fare Rules & Distance
I17,A12,338,Calculated via Official Fare Rules & Distance
I17,A13,338,Calculated via Official Fare Rules & Distance
I17,A14,338,Calculated via Official Fare Rules & Distance
I17,A15,338,Calculated via Official Fare Rules & Distance
I17,A16,338,Calculated via Official Fare Rules & Distance
I17,A17,282,Calculated via Official Fare Rules & Distance
I17,A18,282,Calculated via Official Fare Rules & Distance
I17,A19,282,Calculated via Official Fare Rules & Distance
I17,A20,282,Calculated via Official Fare Rules & Distance
I17,C01,364,Calculated via Official Fare Rules & Distance
I17,C02,338,Calculated via Official Fare Rules & Distance
I17,C03,338,Calculated via Official Fare Rules & Distance
I17,C04,338,Calculated via Official Fare Rules & Distance
I17,C05,338,Calculated via Official Fare Rules & Distance
I17,C06,338,Calculated via Official Fare Rules & Distance
I17,C07,338,Calculated via Official Fare Rules & Distance
I17,C08,338,Calculated via Official Fare Rules & Distance
I17,C09,282,Calculated via Official Fare Rules & Distance
I17,C10,338,Calculated via Official Fare Rules & Distance
I17,C11,230,Calculated via Official Fare Rules & Distance
I17,C12,338,Calculated via Official Fare Rules & Distance
I17,C13,338,Calculated via Official Fare Rules & Distance
I17,C14,338,Calculated via Official Fare Rules & Distance
I17,C15,338,Calculated via Official Fare Rules & Distance
I17,C16,364,Calculated via Official Fare Rules & Distance
I17,C17,364,Calculated via Official Fare Rules & Distance
I17,C18,364,Calculated via Official Fare Rules & Distance
I17,C19,364,Calculated via Official Fare Rules & Distance
I17,C20,364,Calculated via Official Fare Rules & Distance
I17,E01,296,Calculated via Official Fare Rules & Distance
I17,E02,338,Calculated via Official Fare Rules & Distance
I17,E03,282,Calculated via Official Fare Rules & Distance
I17,E04,230,Calculated via Official Fare Rules & Distance
I17,E05,230,Calculated via Official Fare Rules & Distance
I17,E06,230,Calculated via Official Fare Rules & Distance
I17,E07,230,Calculated via Official Fare Rules & Distance
I17,E08,230,Calculated via Official Fare Rules & Distance
I17,E09,230,Calculated via Official Fare Rules & Distance
I17,E10,230,Calculated via Official Fare Rules & Distance
I17,E11,282,Calculated via Official Fare Rules & Distance
I17,E12,282,Calculated via Official Fare Rules & Distance
I17,E13,338,Calculated via Official Fare Rules & Distance
I17,E14,338,Calculated via Official Fare Rules & Distance
I17,E15,364,Calculated via Official Fare Rules & Distance
I17,E16,364,Calculated via Official Fare Rules & Distance
I17,E17,364,Calculated via Official Fare Rules & Distance
I17,E18,364,Calculated via Official Fare Rules & Distance
I17,E19,364,Calculated via Official Fare Rules & Distance
I17,E20,338,Calculated via Official Fare Rules & Distance
I17,E21,338,Calculated via Official Fare Rules & Distance
I17,E22,338,Calculated via Official Fare Rules & Distance
I17,E23,338,Calculated via Official Fare Rules & Distance
I17,E24,338,Calculated via Official Fare Rules & Distance
I17,E25,338,Calculated via Official Fare Rules & Distance
I17,E26,338,Calculated via Official Fare Rules & Distance
I17,E27,296,Calculated via Official Fare Rules & Distance
I17,E28,338,Calculated via Official Fare Rules & Distance
I17,E29,338,Calculated via Official Fare Rules & Distance
I17,E30,338,Calculated via Official Fare Rules & Distance
I17,E31,338,Calculated via Official Fare Rules & Distance
I17,E32,364,Calculated via Official Fare Rules & Distance
I17,E33,364,Calculated via Official Fare Rules & Distance
I17,E34,364,Calculated via Official Fare Rules & Distance
I17,E35,364,Calculated via Official Fare Rules & Distance
I17,E36,364,Calculated via Official Fare Rules & Distance
I17,E37,416,Calculated via Official Fare Rules & Distance
I17,E38,416,Calculated via Official Fare Rules & Distance
I17,F01,416,Calculated via Official Fare Rules & Distance
I17,F02,416,Calculated via Official Fare Rules & Distance
I17,F03,416,Calculated via Official Fare Rules & Distance
I17,F04,364,Calculated via Official Fare Rules & Distance
I17,F05,364,Calculated via Official Fare Rules & Distance
I17,F06,364,Calculated via Official Fare Rules & Distance
I17,F07,364,Calculated via Official Fare Rules & Distance
I17,F08,338,Calculated via Official Fare Rules & Distance
I17,F09,338,Calculated via Official Fare Rules & Distance
I17,F10,338,Calculated via Official Fare Rules & Distance
I17,F11,338,Calculated via Official Fare Rules & Distance
I17,F12,338,Calculated via Official Fare Rules & Distance
I17,F13,296,Calculated via Official Fare Rules & Distance
I17,F14,338,Calculated via Official Fare Rules & Distance
I17,F15,338,Calculated via Official Fare Rules & Distance
I17,F16,338,Calculated via Official Fare Rules & Distance
I17,G01,338,Calculated via Official Fare Rules & Distance
I17,G02,338,Calculated via Official Fare Rules & Distance
I17,G03,338,Calculated via Official Fare Rules & Distance
I17,G04,338,Calculated via Official Fare Rules & Distance
I17,G05,296,Calculated via Official Fare Rules & Distance
I17,G06,338,Calculated via Official Fare Rules & Distance
I17,G07,338,Calculated via Official Fare Rules & Distance
I17,G08,338,Calculated via Official Fare Rules & Distance
I17,G09,338,Calculated via Official Fare Rules & Distance
I17,G10,338,Calculated via Official Fare Rules & Distance
I17,G11,338,Calculated via Official Fare Rules & Distance
I17,G12,338,Calculated via Official Fare Rules & Distance
I17,G13,338,Calculated via Official Fare Rules & Distance
I17,G14,338,Calculated via Official Fare Rules & Distance
I17,G15,230,Calculated via Official Fare Rules & Distance
I17,G16,338,Calculated via Official Fare Rules & Distance
I17,G17,338,Calculated via Official Fare Rules & Distance
I17,G18,338,Calculated via Official Fare Rules & Distance
I17,G19,282,Calculated via Official Fare Rules & Distance
I17,H01,364,Calculated via Official Fare Rules & Distance
I17,H02,364,Calculated via Official Fare Rules & Distance
I17,H03,364,Calculated via Official Fare Rules & Distance
I17,H04,338,Calculated via Official Fare Rules & Distance
I17,H05,338,Calculated via Official Fare Rules & Distance
I17,H06,338,Calculated via Official Fare Rules & Distance
I17,H07,282,Calculated via Official Fare Rules & Distance
I17,H08,338,Calculated via Official Fare Rules & Distance
I17,H09,338,Calculated via Official Fare Rules & Distance
I17,H10,338,Calculated via Official Fare Rules & Distance
I17,H11,338,Calculated via Official Fare Rules & Distance
I17,H12,338,Calculated via Official Fare Rules & Distance
I17,H13,338,Calculated via Official Fare Rules & Distance
I17,H14,338,Calculated via Official Fare Rules & Distance
I17,H15,338,Calculated via Official Fare Rules & Distance
I17,H16,230,Calculated via Official Fare Rules & Distance
I17,H17,338,Calculated via Official Fare Rules & Distance
I17,H18,338,Calculated via Official Fare Rules & Distance
I17,H19,338,Calculated via Official Fare Rules & Distance
I17,H20,338,Calculated via Official Fare Rules & Distance
I17,H21,364,Calculated via Official Fare Rules & Distance
I17,H22,364,Calculated via Official Fare Rules & Distance
I17,I01,364,Calculated via Official Fare Rules & Distance
I17,I02,364,Calculated via Official Fare Rules & Distance
I17,I03,364,Calculated via Official Fare Rules & Distance
I17,I04,364,Calculated via Official Fare Rules & Distance
I17,I05,282,Calculated via Official Fare Rules & Distance
I17,I06,282,Calculated via Official Fare Rules & Distance
I17,I07,282,Calculated via Official Fare Rules & Distance
I17,I08,282,Calculated via Official Fare Rules & Distance
I17,I09,230,Calculated via Official Fare Rules & Distance
I17,I10,230,Calculated via Official Fare Rules & Distance
I17,I11,230,Calculated via Official Fare Rules & Distance
I17,I12,230,Calculated via Official Fare Rules & Distance
I17,I13,230,Calculated via Official Fare Rules & Distance
I17,I14,188,Calculated via Official Fare Rules & Distance
I17,I15,188,Calculated via Official Fare Rules & Distance
I17,I16,188,Calculated via Official Fare Rules & Distance
I17,I18,188,Calculated via Official Fare Rules & Distance
I17,I19,188,Calculated via Official Fare Rules & Distance
I17,I20,188,Calculated via Official Fare Rules & Distance
I17,I21,230,Calculated via Official Fare Rules & Distance
I17,I22,230,Calculated via Official Fare Rules & Distance
I17,I23,230,Calculated via Official Fare Rules & Distance
I17,I24,230,Calculated via Official Fare Rules & Distance
I17,I25,230,Calculated via Official Fare Rules & Distance
I17,I26,230,Calculated via Official Fare Rules & Distance
I17,I27,282,Calculated via Official Fare Rules & Distance
I17,M01,364,Calculated via Official Fare Rules & Distance
I17,M02,364,Calculated via Official Fare Rules & Distance
I17,M03,364,Calculated via Official Fare Rules & Distance
I17,M04,338,Calculated via Official Fare Rules & Distance
I17,M05,338,Calculated via Official Fare Rules & Distance
I17,M06,338,Calculated via Official Fare Rules & Distance
I17,M07,338,Calculated via Official Fare Rules & Distance
I17,M08,296,Calculated via Official Fare Rules & Distance
I17,M09,296,Calculated via Official Fare Rules & Distance
I17,M10,296,Calculated via Official Fare Rules & Distance
I17,M11,230,Calculated via Official Fare Rules & Distance
I17,M12,296,Calculated via Official Fare Rules & Distance
I17,M13,296,Calculated via Official Fare Rules & Distance
I17,M14,338,Calculated via Official Fare Rules & Distance
I17,M15,338,Calculated via Official Fare Rules & Distance
I17,M16,338,Calculated via Official Fare Rules & Distance
I17,M17,338,Calculated via Official Fare Rules & Distance
I17,M18,230,Calculated via Official Fare Rules & Distance
I17,M19,338,Calculated via Official Fare Rules & Distance
I17,M20,296,Calculated via Official Fare Rules & Distance
I17,M21,296,Calculated via Official Fare Rules & Distance
I17,M22,230,Calculated via Official Fare Rules & Distance
I17,M23,296,Calculated via Official Fare Rules & Distance
I17,M24,338,Calculated via Official Fare Rules & Distance
I17,M25,338,Calculated via Official Fare Rules & Distance
I17,Mb03,364,Calculated via Official Fare Rules & Distance
I17,Mb04,338,Calculated via Official Fare Rules & Distance
I17,Mb05,338,Calculated via Official Fare Rules & Distance
I17,N01,364,Calculated via Official Fare Rules & Distance
I17,N02,364,Calculated via Official Fare Rules & Distance
I17,N03,364,Calculated via Official Fare Rules & Distance
I17,N04,338,Calculated via Official Fare Rules & Distance
I17,N05,338,Calculated via Official Fare Rules & Distance
I17,N06,338,Calculated via Official Fare Rules & Distance
I17,N07,296,Calculated via Official Fare Rules & Distance
I17,N08,296,Calculated via Official Fare Rules & Distance
I17,N09,296,Calculated via Official Fare Rules & Distance
I17,N10,230,Calculated via Official Fare Rules & Distance
I17,N11,230,Calculated via Official Fare Rules & Distance
I17,N12,296,Calculated via Official Fare Rules & Distance
I17,N13,296,Calculated via Official Fare Rules & Distance
I17,N14,338,Calculated via Official Fare Rules & Distance
I17,N15,338,Calculated via Official Fare Rules & Distance
I17,N16,338,Calculated via Official Fare Rules & Distance
I17,N17,364,Calculated via Official Fare Rules & Distance
I17,N18,364,Calculated via Official Fare Rules & Distance
I17,N19,364,Calculated via Official Fare Rules & Distance
I17,S01,296,Calculated via Official Fare Rules & Distance
I17,S02,296,Calculated via Official Fare Rules & Distance
I17,S03,338,Calculated via Official Fare Rules & Distance
I17,S04,296,Calculated via Official Fare Rules & Distance
I17,S05,296,Calculated via Official Fare Rules & Distance
I17,S06,230,Calculated via Official Fare Rules & Distance
I17,S07,338,Calculated via Official Fare Rules & Distance
I17,S08,338,Calculated via Official Fare Rules & Distance
I17,S09,338,Calculated via Official Fare Rules & Distance
I17,S10,338,Calculated via Official Fare Rules & Distance
I17,S11,338,Calculated via Official Fare Rules & Distance
I17,S12,338,Calculated via Official Fare Rules & Distance
I17,S13,364,Calculated via Official Fare Rules & Distance
I17,S14,364,Calculated via Official Fare Rules & Distance
I17,S15,364,Calculated via Official Fare Rules & Distance
I17,S16,364,Calculated via Official Fare Rules & Distance
I17,S17,364,Calculated via Official Fare Rules & Distance
I17,S18,416,Calculated via Official Fare Rules & Distance
I17,S19,416,Calculated via Official Fare Rules & Distance
I17,S20,416,Calculated via Official Fare Rules & Distance
I17,S21,464,Calculated via Official Fare Rules & Distance
I17,T01,364,Calculated via Official Fare Rules & Distance
I17,T02,364,Calculated via Official Fare Rules & Distance
I17,T03,338,Calculated via Official Fare Rules & Distance
I17,T04,338,Calculated via Official Fare Rules & Distance
I17,T05,296,Calculated via Official Fare Rules & Distance
I17,T06,230,Calculated via Official Fare Rules & Distance
I17,T07,296,Calculated via Official Fare Rules & Distance
I17,T08,338,Calculated via Official Fare Rules & Distance
I17,T09,338,Calculated via Official Fare Rules & Distance
I17,T10,338,Calculated via Official Fare Rules & Distance
I17,T11,338,Calculated via Official Fare Rules & Distance
I17,T12,364,Calculated via Official Fare Rules & Distance
I17,T13,364,Calculated via Official Fare Rules & Distance
I17,T14,364,Calculated via Official Fare Rules & Distance
I17,T15,364,Calculated via Official Fare Rules & Distance
I17,T16,416,Calculated via Official Fare Rules & Distance
I17,T17,416,Calculated via Official Fare Rules & Distance
I17,T18,416,Calculated via Official Fare Rules & Distance
I17,T19,464,Calculated via Official Fare Rules & Distance
I17,T20,464,Calculated via Official Fare Rules & Distance
I17,T21,464,Calculated via Official Fare Rules & Distance
I17,T22,464,Calculated via Official Fare Rules & Distance
I17,T23,464,Calculated via Official Fare Rules & Distance
I17,Y01,416,Calculated via Official Fare Rules & Distance
I17,Y02,416,Calculated via Official Fare Rules & Distance
I17,Y03,416,Calculated via Official Fare Rules & Distance
I17,Y04,364,Calculated via Official Fare Rules & Distance
I17,Y05,364,Calculated via Official Fare Rules & Distance
I17,Y06,364,Calculated via Official Fare Rules & Distance
I17,Y07,364,Calculated via Official Fare Rules & Distance
I17,Y08,338,Calculated via Official Fare Rules & Distance
I17,Y09,338,Calculated via Official Fare Rules & Distance
I17,Y10,338,Calculated via Official Fare Rules & Distance
I17,Y11,338,Calculated via Official Fare Rules & Distance
I17,Y12,338,Calculated via Official Fare Rules & Distance
I17,Y13,230,Calculated via Official Fare Rules & Distance
I17,Y14,296,Calculated via Official Fare Rules & Distance
I17,Y15,338,Calculated via Official Fare Rules & Distance
I17,Y16,296,Calculated via Official Fare Rules & Distance
I17,Y17,338,Calculated via Official Fare Rules & Distance
I17,Y18,282,Calculated via Official Fare Rules & Distance
I17,Y19,338,Calculated via Official Fare Rules & Distance
I17,Y20,338,Calculated via Official Fare Rules & Distance
I17,Y21,364,Calculated via Official Fare Rules & Distance
I17,Y22,364,Calculated via Official Fare Rules & Distance
I17,Y23,364,Calculated via Official Fare Rules & Distance
I17,Y24,364,Calculated via Official Fare Rules & Distance
I17,Z01,338,Calculated via Official Fare Rules & Distance
I17,Z02,338,Calculated via Official Fare Rules & Distance
I17,Z03,338,Calculated via Official Fare Rules & Distance
I17,Z04,296,Calculated via Official Fare Rules & Distance
I17,Z05,338,Calculated via Official Fare Rules & Distance
I17,Z06,296,Calculated via Official Fare Rules & Distance
I17,Z07,230,Calculated via Official Fare Rules & Distance
I17,Z08,230,Calculated via Official Fare Rules & Distance
I17,Z09,338,Calculated via Official Fare Rules & Distance
I17,Z10,338,Calculated via Official Fare Rules & Distance
I17,Z11,338,Calculated via Official Fare Rules & Distance
I17,Z12,364,Calculated via Official Fare Rules & Distance
I17,Z13,364,Calculated via Official Fare Rules & Distance
I17,Z14,282,Calculated via Official Fare Rules & Distance
I18,A01,416,Calculated via Official Fare Rules & Distance
I18,A02,416,Calculated via Official Fare Rules & Distance
I18,A03,416,Calculated via Official Fare Rules & Distance
I18,A04,416,Calculated via Official Fare Rules & Distance
I18,A05,364,Calculated via Official Fare Rules & Distance
I18,A06,364,Calculated via Official Fare Rules & Distance
I18,A07,364,Calculated via Official Fare Rules & Distance
I18,A08,364,Calculated via Official Fare Rules & Distance
I18,A09,364,Calculated via Official Fare Rules & Distance
I18,A10,338,Calculated via Official Fare Rules & Distance
I18,A11,338,Calculated via Official Fare Rules & Distance
I18,A12,338,Calculated via Official Fare Rules & Distance
I18,A13,338,Calculated via Official Fare Rules & Distance
I18,A14,338,Calculated via Official Fare Rules & Distance
I18,A15,338,Calculated via Official Fare Rules & Distance
I18,A16,338,Calculated via Official Fare Rules & Distance
I18,A17,282,Calculated via Official Fare Rules & Distance
I18,A18,282,Calculated via Official Fare Rules & Distance
I18,A19,282,Calculated via Official Fare Rules & Distance
I18,A20,282,Calculated via Official Fare Rules & Distance
I18,C01,364,Calculated via Official Fare Rules & Distance
I18,C02,338,Calculated via Official Fare Rules & Distance
I18,C03,338,Calculated via Official Fare Rules & Distance
I18,C04,338,Calculated via Official Fare Rules & Distance
I18,C05,338,Calculated via Official Fare Rules & Distance
I18,C06,338,Calculated via Official Fare Rules & Distance
I18,C07,338,Calculated via Official Fare Rules & Distance
I18,C08,338,Calculated via Official Fare Rules & Distance
I18,C09,282,Calculated via Official Fare Rules & Distance
I18,C10,338,Calculated via Official Fare Rules & Distance
I18,C11,282,Calculated via Official Fare Rules & Distance
I18,C12,338,Calculated via Official Fare Rules & Distance
I18,C13,338,Calculated via Official Fare Rules & Distance
I18,C14,338,Calculated via Official Fare Rules & Distance
I18,C15,364,Calculated via Official Fare Rules & Distance
I18,C16,364,Calculated via Official Fare Rules & Distance
I18,C17,364,Calculated via Official Fare Rules & Distance
I18,C18,364,Calculated via Official Fare Rules & Distance
I18,C19,364,Calculated via Official Fare Rules & Distance
I18,C20,364,Calculated via Official Fare Rules & Distance
I18,E01,338,Calculated via Official Fare Rules & Distance
I18,E02,338,Calculated via Official Fare Rules & Distance
I18,E03,282,Calculated via Official Fare Rules & Distance
I18,E04,282,Calculated via Official Fare Rules & Distance
I18,E05,230,Calculated via Official Fare Rules & Distance
I18,E06,230,Calculated via Official Fare Rules & Distance
I18,E07,230,Calculated via Official Fare Rules & Distance
I18,E08,230,Calculated via Official Fare Rules & Distance
I18,E09,230,Calculated via Official Fare Rules & Distance
I18,E10,282,Calculated via Official Fare Rules & Distance
I18,E11,282,Calculated via Official Fare Rules & Distance
I18,E12,282,Calculated via Official Fare Rules & Distance
I18,E13,338,Calculated via Official Fare Rules & Distance
I18,E14,364,Calculated via Official Fare Rules & Distance
I18,E15,364,Calculated via Official Fare Rules & Distance
I18,E16,364,Calculated via Official Fare Rules & Distance
I18,E17,364,Calculated via Official Fare Rules & Distance
I18,E18,364,Calculated via Official Fare Rules & Distance
I18,E19,364,Calculated via Official Fare Rules & Distance
I18,E20,364,Calculated via Official Fare Rules & Distance
I18,E21,364,Calculated via Official Fare Rules & Distance
I18,E22,338,Calculated via Official Fare Rules & Distance
I18,E23,338,Calculated via Official Fare Rules & Distance
I18,E24,338,Calculated via Official Fare Rules & Distance
I18,E25,338,Calculated via Official Fare Rules & Distance
I18,E26,338,Calculated via Official Fare Rules & Distance
I18,E27,338,Calculated via Official Fare Rules & Distance
I18,E28,338,Calculated via Official Fare Rules & Distance
I18,E29,338,Calculated via Official Fare Rules & Distance
I18,E30,338,Calculated via Official Fare Rules & Distance
I18,E31,364,Calculated via Official Fare Rules & Distance
I18,E32,364,Calculated via Official Fare Rules & Distance
I18,E33,364,Calculated via Official Fare Rules & Distance
I18,E34,364,Calculated via Official Fare Rules & Distance
I18,E35,364,Calculated via Official Fare Rules & Distance
I18,E36,416,Calculated via Official Fare Rules & Distance
I18,E37,416,Calculated via Official Fare Rules & Distance
I18,E38,416,Calculated via Official Fare Rules & Distance
I18,F01,464,Calculated via Official Fare Rules & Distance
I18,F02,416,Calculated via Official Fare Rules & Distance
I18,F03,416,Calculated via Official Fare Rules & Distance
I18,F04,364,Calculated via Official Fare Rules & Distance
I18,F05,364,Calculated via Official Fare Rules & Distance
I18,F06,364,Calculated via Official Fare Rules & Distance
I18,F07,364,Calculated via Official Fare Rules & Distance
I18,F08,364,Calculated via Official Fare Rules & Distance
I18,F09,338,Calculated via Official Fare Rules & Distance
I18,F10,338,Calculated via Official Fare Rules & Distance
I18,F11,338,Calculated via Official Fare Rules & Distance
I18,F12,338,Calculated via Official Fare Rules & Distance
I18,F13,338,Calculated via Official Fare Rules & Distance
I18,F14,338,Calculated via Official Fare Rules & Distance
I18,F15,338,Calculated via Official Fare Rules & Distance
I18,F16,338,Calculated via Official Fare Rules & Distance
I18,G01,338,Calculated via Official Fare Rules & Distance
I18,G02,338,Calculated via Official Fare Rules & Distance
I18,G03,338,Calculated via Official Fare Rules & Distance
I18,G04,338,Calculated via Official Fare Rules & Distance
I18,G05,338,Calculated via Official Fare Rules & Distance
I18,G06,338,Calculated via Official Fare Rules & Distance
I18,G07,338,Calculated via Official Fare Rules & Distance
I18,G08,338,Calculated via Official Fare Rules & Distance
I18,G09,338,Calculated via Official Fare Rules & Distance
I18,G10,338,Calculated via Official Fare Rules & Distance
I18,G11,338,Calculated via Official Fare Rules & Distance
I18,G12,338,Calculated via Official Fare Rules & Distance
I18,G13,338,Calculated via Official Fare Rules & Distance
I18,G14,338,Calculated via Official Fare Rules & Distance
I18,G15,230,Calculated via Official Fare Rules & Distance
I18,G16,338,Calculated via Official Fare Rules & Distance
I18,G17,338,Calculated via Official Fare Rules & Distance
I18,G18,338,Calculated via Official Fare Rules & Distance
I18,G19,282,Calculated via Official Fare Rules & Distance
I18,H01,364,Calculated via Official Fare Rules & Distance
I18,H02,364,Calculated via Official Fare Rules & Distance
I18,H03,364,Calculated via Official Fare Rules & Distance
I18,H04,338,Calculated via Official Fare Rules & Distance
I18,H05,338,Calculated via Official Fare Rules & Distance
I18,H06,338,Calculated via Official Fare Rules & Distance
I18,H07,282,Calculated via Official Fare Rules & Distance
I18,H08,338,Calculated via Official Fare Rules & Distance
I18,H09,338,Calculated via Official Fare Rules & Distance
I18,H10,364,Calculated via Official Fare Rules & Distance
I18,H11,364,Calculated via Official Fare Rules & Distance
I18,H12,338,Calculated via Official Fare Rules & Distance
I18,H13,338,Calculated via Official Fare Rules & Distance
I18,H14,338,Calculated via Official Fare Rules & Distance
I18,H15,338,Calculated via Official Fare Rules & Distance
I18,H16,230,Calculated via Official Fare Rules & Distance
I18,H17,338,Calculated via Official Fare Rules & Distance
I18,H18,338,Calculated via Official Fare Rules & Distance
I18,H19,338,Calculated via Official Fare Rules & Distance
I18,H20,364,Calculated via Official Fare Rules & Distance
I18,H21,364,Calculated via Official Fare Rules & Distance
I18,H22,364,Calculated via Official Fare Rules & Distance
I18,I01,364,Calculated via Official Fare Rules & Distance
I18,I02,364,Calculated via Official Fare Rules & Distance
I18,I03,364,Calculated via Official Fare Rules & Distance
I18,I04,364,Calculated via Official Fare Rules & Distance
I18,I05,282,Calculated via Official Fare Rules & Distance
I18,I06,282,Calculated via Official Fare Rules & Distance
I18,I07,282,Calculated via Official Fare Rules & Distance
I18,I08,282,Calculated via Official Fare Rules & Distance
I18,I09,282,Calculated via Official Fare Rules & Distance
I18,I10,230,Calculated via Official Fare Rules & Distance
I18,I11,230,Calculated via Official Fare Rules & Distance
I18,I12,230,Calculated via Official Fare Rules & Distance
I18,I13,230,Calculated via Official Fare Rules & Distance
I18,I14,230,Calculated via Official Fare Rules & Distance
I18,I15,188,Calculated via Official Fare Rules & Distance
I18,I16,188,Calculated via Official Fare Rules & Distance
I18,I17,188,Calculated via Official Fare Rules & Distance
I18,I19,188,Calculated via Official Fare Rules & Distance
I18,I20,188,Calculated via Official Fare Rules & Distance
I18,I21,188,Calculated via Official Fare Rules & Distance
I18,I22,230,Calculated via Official Fare Rules & Distance
I18,I23,230,Calculated via Official Fare Rules & Distance
I18,I24,230,Calculated via Official Fare Rules & Distance
I18,I25,230,Calculated via Official Fare Rules & Distance
I18,I26,230,Calculated via Official Fare Rules & Distance
I18,I27,230,Calculated via Official Fare Rules & Distance
I18,M01,364,Calculated via Official Fare Rules & Distance
I18,M02,364,Calculated via Official Fare Rules & Distance
I18,M03,364,Calculated via Official Fare Rules & Distance
I18,M04,364,Calculated via Official Fare Rules & Distance
I18,M05,338,Calculated via Official Fare Rules & Distance
I18,M06,338,Calculated via Official Fare Rules & Distance
I18,M07,338,Calculated via Official Fare Rules & Distance
I18,M08,338,Calculated via Official Fare Rules & Distance
I18,M09,338,Calculated via Official Fare Rules & Distance
I18,M10,296,Calculated via Official Fare Rules & Distance
I18,M11,230,Calculated via Official Fare Rules & Distance
I18,M12,296,Calculated via Official Fare Rules & Distance
I18,M13,338,Calculated via Official Fare Rules & Distance
I18,M14,338,Calculated via Official Fare Rules & Distance
I18,M15,338,Calculated via Official Fare Rules & Distance
I18,M16,338,Calculated via Official Fare Rules & Distance
I18,M17,338,Calculated via Official Fare Rules & Distance
I18,M18,282,Calculated via Official Fare Rules & Distance
I18,M19,338,Calculated via Official Fare Rules & Distance
I18,M20,338,Calculated via Official Fare Rules & Distance
I18,M21,296,Calculated via Official Fare Rules & Distance
I18,M22,230,Calculated via Official Fare Rules & Distance
I18,M23,338,Calculated via Official Fare Rules & Distance
I18,M24,338,Calculated via Official Fare Rules & Distance
I18,M25,338,Calculated via Official Fare Rules & Distance
I18,Mb03,364,Calculated via Official Fare Rules & Distance
